antecedent,consequent,confidence,lift,support
['computers_accessories'],['cool_stuff'],0.09803921568627451,1.095022624434389,0.006887052341597796
['computers_accessories'],['auto'],0.09803921568627451,2.033613445378151,0.006887052341597796
['computers_accessories'],['telephony'],0.11764705882352941,3.1633986928104574,0.008264462809917356
['computers_accessories'],['home_construction'],0.0196078431372549,0.5475113122171945,0.0013774104683195593
['computers_accessories'],['luggage_accessories'],0.0392156862745098,1.8980392156862744,0.0027548209366391185
['computers_accessories'],['consoles_games'],0.0196078431372549,1.7794117647058822,0.0013774104683195593
['computers_accessories'],['construction_tools_safety'],0.0196078431372549,2.033613445378151,0.0013774104683195593
['computers_accessories'],['dvds_blu_ray'],0.0196078431372549,7.117647058823529,0.0013774104683195593
['computers_accessories'],['air_conditioning'],0.0196078431372549,7.117647058823529,0.0013774104683195593
['kitchen_dining_laundry_garden_furniture'],['furniture_decor'],0.16666666666666666,0.5960591133004925,0.0013774104683195593
['kitchen_dining_laundry_garden_furniture'],['bed_bath_table'],0.16666666666666666,0.6111111111111112,0.0013774104683195593
['kitchen_dining_laundry_garden_furniture'],['housewares'],0.3333333333333333,2.372549019607843,0.0027548209366391185
['kitchen_dining_laundry_garden_furniture'],['construction_tools_construction'],0.16666666666666666,7.117647058823529,0.0013774104683195593
['kitchen_dining_laundry_garden_furniture'],['toys'],0.16666666666666666,2.42,0.0013774104683195593
['bed_bath_table'],['furniture_decor'],0.35353535353535354,1.264367816091954,0.09641873278236915
['bed_bath_table'],['baby'],0.08585858585858586,0.6702508960573477,0.023415977961432508
['bed_bath_table'],['health_beauty'],0.05555555555555555,0.5761904761904761,0.015151515151515152
['bed_bath_table'],['cool_stuff'],0.050505050505050504,0.5641025641025641,0.013774104683195593
['bed_bath_table'],['home_confort'],0.21717171717171718,3.1533333333333333,0.05922865013774105
['bed_bath_table'],['perfumery'],0.005050505050505051,0.14102564102564102,0.0013774104683195593
['bed_bath_table'],['electronics'],0.010101010101010102,0.31884057971014496,0.0027548209366391185
['bed_bath_table'],['construction_tools_construction'],0.005050505050505051,0.21568627450980393,0.0013774104683195593
['bed_bath_table'],['office_furniture'],0.025252525252525252,1.222222222222222,0.006887052341597796
['bed_bath_table'],['market_place'],0.010101010101010102,0.6111111111111112,0.0027548209366391185
['bed_bath_table'],['pet_shop'],0.005050505050505051,0.3666666666666667,0.0013774104683195593
['bed_bath_table'],['food'],0.005050505050505051,0.45833333333333337,0.0013774104683195593
['bed_bath_table'],['home_appliances_2'],0.005050505050505051,3.666666666666667,0.0013774104683195593
['bed_bath_table'],['housewares'],0.10101010101010101,0.7189542483660131,0.027548209366391185
['bed_bath_table'],['garden_tools'],0.020202020202020204,0.20091324200913244,0.005509641873278237
['bed_bath_table'],['sports_leisure'],0.005050505050505051,0.05472636815920398,0.0013774104683195593
['bed_bath_table'],['computers_accessories'],0.005050505050505051,0.07189542483660132,0.0013774104683195593
['bed_bath_table'],['toys'],0.010101010101010102,0.14666666666666667,0.0027548209366391185
['bed_bath_table'],['auto'],0.010101010101010102,0.20952380952380953,0.0027548209366391185
['bed_bath_table'],['construction_tools_lights'],0.005050505050505051,0.20370370370370372,0.0013774104683195593
['bed_bath_table'],['furniture_living_room'],0.010101010101010102,0.48888888888888893,0.0027548209366391185
['bed_bath_table'],['fashion_bags_accessories'],0.005050505050505051,0.33333333333333337,0.0013774104683195593
['bed_bath_table'],['costruction_tools_garden'],0.010101010101010102,0.8148148148148149,0.0027548209366391185
['bed_bath_table'],['construction_tools_safety'],0.005050505050505051,0.5238095238095238,0.0013774104683195593
['bed_bath_table'],['kitchen_dining_laundry_garden_furniture'],0.005050505050505051,0.6111111111111112,0.0013774104683195593
['bed_bath_table'],['furniture_bedroom'],0.005050505050505051,1.2222222222222223,0.0013774104683195593
['bed_bath_table'],['party_supplies'],0.005050505050505051,3.666666666666667,0.0013774104683195593
"['sports_leisure', 'furniture_decor']",['pet_shop'],0.3333333333333333,24.2,0.0013774104683195593
"['home_confort', 'furniture_decor']",['bed_bath_table'],0.16666666666666666,0.6111111111111112,0.0013774104683195593
"['musical_instruments', 'fashion_bags_accessories']",['auto'],1.0,20.742857142857144,0.0013774104683195593
['home_comfort_2'],['auto'],0.5,10.371428571428572,0.0013774104683195593
['home_comfort_2'],['musical_instruments'],0.5,51.857142857142854,0.0013774104683195593
